Run,Kendall Tau,NDKL,Average Exposure
0,0.9820408163265306,0.21209449266491037,0.7289168304595249
1,0.5722448979591837,0.13117835478918724,0.8429845695347353
2,1.0,0.28740495566679136,0.6682798265603952
3,0.7355102040816327,0.17045704215568677,0.8004439166867533
4,1.0,0.17701815404678106,0.7696871210348054
5,0.9918367346938776,0.18866580204918415,0.7221056280284163
6,0.6636734693877551,0.37159589910710694,0.6292117001462351
7,1.0,0.20586183250355708,0.7258494045629491
8,1.0,0.15700168420260957,0.7733624006956661
9,0.43020408163265306,0.12741345505655918,0.8657647964067431
