Run,Kendall Tau,NDKL,Average Exposure
0,1.0,0.26750157715036876,0.7065469100079264
1,0.3224489795918367,0.23631455547151303,1.2767090519029036
2,0.1820408163265306,0.3567498420736532,1.567029706999485
3,1.0,0.212675906120649,0.7272117510290484
4,0.43673469387755104,0.27963628481356717,1.3215494013076847
5,0.9820408163265306,0.1475485202835144,0.7625203253571229
6,0.36653061224489797,0.23131134613395135,1.2833209791690166
7,0.34530612244897957,0.27539415195147593,1.3188302128196874
8,0.4416326530612245,0.43662930205787104,1.6487372001176637
9,1.0,0.2097132368937223,0.7130725935717284
